Material_Main,Turning times,V2_Ventilation Interval (min),M1_is Enclosed, Composting Method,Additive_4,Additive_2,Additive_1,Material_3,Material_2,Additive_3,Period (d),V1_Ventilation Type,V4_Ventilation Day,V3_Ventilation Duration (min),Compost volume (m3),Application Rate (%DW),V5_Ventilation rate (L/min/kg iniDW),Initial C/N (%),Initial Moisture Content (%),Initial TN (%),Initial pH
0.01946373972023341,0.02373564543367132,-0.001246129285152577,0.006075284437807975,0.0024698161401213135,0.0,0.0,-0.006492059956641498,-0.0015900795610892654,-0.003006988084909395,0.0,1.487969033469966e-05,-0.0003998439179799473,0.005884772923288102,0.0072091560832832574,0.008495022423354974,-0.0005899833257797356,0.020036988935994884,-0.005011190108040887,-0.001761024717127446,-0.0027157630143386743,0.01526554921726858
0.026696053307852102,0.02358347075594148,0.009089495276545272,0.010026728594109397,0.004915528501887692,0.0,0.0,0.0013310487066193297,0.06536733254813026,-0.0018189559308412543,0.0,0.0032036832328093696,0.0012365121675555041,0.003666672705124402,0.001389048802620596,0.02282164524860753,0.0015559669725447526,-0.002979075972902584,0.015494966394764833,0.0037743200822666595,-0.006384485824391222,0.004327305839295945
0.027731271196456544,0.024674443636282437,0.010497733541976187,0.0101760599663853,0.004911081343581833,0.0,0.0,0.011629618626931978,0.06116446545041069,0.001430073459346891,0.0,0.003384447869281387,0.0006561195033457886,0.003648411522553847,0.0012654409670250168,0.024067532100505752,0.0015909566770039283,-0.003108998513647138,0.015944363209100452,0.004043931685250093,-0.00563284988724793,0.004055787138756649
-0.013026356307900173,0.0018092074139104688,0.006792014573293238,0.013832498271355109,0.00329508480232913,0.0,0.0,-0.006602857368292207,0.023288439840433044,-0.00036330768684466046,0.0,-0.003343002049263703,0.00011699229459080074,0.0018010200696436517,0.00013682047215457697,-0.002709534027128006,0.0038111946623823213,-0.006447466483080166,0.016354686711686835,-0.00447036222412343,0.014457559900321196,0.0016001149037173745
-0.01656182319363794,-0.0006393255047982024,0.00919292984271433,0.010801295853438916,0.003676669994148683,0.0,0.0,0.005319665033431653,0.010971807006769054,-7.963183504208285e-06,0.0,-0.002399290180944141,-0.002298924406373431,0.0021244166330574195,0.00010705847089965882,-0.005000946685034425,-0.011565593555579333,-0.006193384822781735,0.022167835984091923,-0.007774411194927594,0.008383285985683336,0.003104213808605932
0.003988180332130925,0.03434194550592999,-0.0006917186262087213,0.006022662962761671,0.0025353641556066526,0.0,0.0,0.009179102097626167,-0.000898575611122043,0.0019276269539096477,0.0,0.0008871643614894464,-0.0005104829895051048,0.003591557892077189,0.006058146372008314,0.008993657517565985,0.0057158762899266,0.02039221887666941,0.017776859063397463,0.003820354300609184,-0.0036914371388261672,0.019335920070677963
0.007643176957192022,0.028951987655626815,0.0018734035424329632,0.005972290627956628,0.002527737205459599,0.0,0.0,-0.008715998412427204,-0.0012016328500855814,-0.0021047210422909914,0.0,0.0007969379843246001,-0.0006170831312798496,0.00415791544058992,0.007411322403321436,0.010189693885950871,0.008583772398000174,0.015857639328168607,0.018654557902357663,0.002425506421359267,-0.0010508822200688776,0.024005954755642562
0.042598637349683346,0.032647989406822515,0.017318205987309706,0.007134668711073971,0.0024842905330305764,0.0,0.0,0.006758180214126745,-0.0017287867330958652,0.0013431480059695445,0.0,0.007984402870307815,0.004884436988995872,0.009312060055659483,0.0022058044513905526,0.016912048093360065,0.0059169678429866115,0.024529160541423456,0.015616343547101084,0.009786301241404925,0.020243398569899373,0.008727568494217566
0.0029292083701439524,0.018510687952944197,0.01550489381233341,0.008967025363507,0.0033350754095564793,0.0,0.0,0.00976553291516078,-0.0014290154176365302,0.0016955128012289835,0.0,0.0031147691281242216,0.005704942157558444,0.0018419345745302126,0.0020230010593086213,-0.0020161581312222493,0.02054819859378838,0.00039024452077761394,0.028537100123865428,0.0050710655821801405,0.04642162093052419,0.012541380486333426
0.003297587124027493,0.018364356204328004,0.015036207874678457,0.008582181804196015,0.003564212506731648,0.0,0.0,-0.0022492487659419086,-0.0013938023067819594,0.0005222069547396624,0.0,0.003032150186857492,0.005738282221486393,0.0013661292445297849,0.0019163140936454652,-0.0008589440759094142,0.016617283511358154,-1.0666405846802631e-05,0.025915493749329343,0.004797207748825541,0.0411632417928318,0.007233264048086642
