M1_is Enclosed,Initial GI (%),Turning times,V1_Ventilation Type,V4_Ventilation Day,Initial Moisture Content (%),Additive_1,V5_Ventilation rate (L/min/kg iniDW), Composting Method,V3_Ventilation Duration (min),Initial C/N (%),Material_2,Additive_2,Additive_3,Application Rate (%DW),V2_Ventilation Interval (min),Compost volume (m3),Material_3,Material_Main,Period (d),Additive_4,Initial pH,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1.0,27.32884658064516,0.0,0.0,75.0,64.07304550663007,11.0,2.199383461725094,0.0,44.84238354037999,25.59099440913059,2.0,13.0,4.0,0.4603923114539865,0.0,0.15181,4.0,6,77.0,1.0,11.477843697249666,1.411,36.108893111283265,93.621775,10.066381257601988,0.30580422282218933,0.18005756121696878,23.9821474087774
1.0,27.32884658064516,16.0,0.0,81.0,43.69455629585208,33.0,1.2920234407102338,1.0,48.91547972914848,43.59797444975832,2.0,9.0,4.0,5.5117627495742445,0.0,0.15181,3.0,6,81.0,1.0,9.051785264919708,1.411,61.51674194860899,93.60709500000002,14.257824727605959,0.5040318965911865,0.18795360508361084,25.888821817887575
0.0,27.32884658064516,27.0,0.0,9.0,78.66363403484779,23.0,3.119640049503208,2.0,33.486642348054886,16.285191511572005,2.0,10.0,4.0,1.5719419764094744,0.0,0.15181,3.0,6,89.0,1.0,8.903041113750437,1.411,22.9784052228281,93.65309500000001,14.257824727605959,0.1318701058626175,0.16365154063180692,22.449317731546394
0.0,27.32884658064516,22.0,0.0,5.0,57.9574931094217,17.0,4.704422012940611,1.0,40.96655617399508,30.19125703691564,5.0,15.0,4.0,2.9121493676525976,0.0,0.15181,4.0,6,35.0,1.0,11.177443630940635,1.411,42.59986367908797,93.667775,8.5850261060518,0.16256923973560333,0.20991895145159004,25.151644093184633
1.0,27.32884658064516,25.0,0.0,74.0,55.31633566020038,21.0,4.668997691925697,0.0,8.143268751595327,18.268294400204265,5.0,8.0,4.0,9.521832029961617,0.0,0.15181,4.0,6,88.0,1.0,8.854352607768138,1.411,25.776563398688218,93.667775,14.257824727605959,0.164712592959404,0.19263635255764525,27.06379917675246
1.0,27.32884658064516,8.0,0.0,31.0,47.71269393848753,38.0,3.990276973181419,1.0,55.41945409805924,10.35364984407381,0.0,8.0,4.0,4.551606082701446,0.0,0.15181,4.0,6,77.0,1.0,8.34540248171136,1.411,14.608999929988148,93.621775,15.45753316557832,0.4165310561656952,0.17258636432530455,26.086992289394345
1.0,27.32884658064516,30.0,0.0,55.0,59.87632170146848,19.0,1.1704687973567718,0.0,10.060028791112515,30.43078690532502,12.0,9.0,4.0,4.214934472068901,0.0,0.15181,4.0,6,121.0,1.0,8.446744832416119,1.411,43.39815511693423,93.597775,14.257824727605959,0.1662825047969818,0.20257362710537122,1000000.0
1.0,27.32884658064516,25.0,0.0,24.0,63.638631956727714,33.0,1.406216918884281,0.0,1.6688056774194493,13.553751258083093,3.0,13.0,4.0,4.559782732767906,0.0,0.15181,4.0,6,57.0,1.0,10.311506356057759,1.411,19.124343025155245,93.667775,11.755298200214469,0.1648489087820053,0.18970481274844275,24.983015740250725
0.0,27.32884658064516,27.0,0.0,44.0,56.11076182173079,10.0,4.1891556472769835,2.0,27.23822061346203,28.373848455441706,5.0,13.0,4.0,1.1231287049717997,0.0,0.15181,2.0,6,68.0,1.0,7.3059406357932914,1.411,42.941275428303605,93.63591100000002,13.250537098783981,0.19085170328617096,0.19882631717233412,1000000.0
1.0,27.32884658064516,24.0,0.0,10.0,68.48270984206074,6.0,2.8047609382731977,1.0,36.8044466998094,35.36632119441922,6.0,12.0,4.0,0.5527541294603582,0.0,0.15181,4.0,6,15.0,1.0,9.076253218365101,1.411,49.90187920532552,93.667775,8.5850261060518,0.1662825047969818,0.23069968450476758,29.26969160600803
1.0,27.32884658064516,11.0,0.0,62.0,77.52864897763402,22.0,2.0552129587802526,1.0,44.01728555951827,34.92480895391804,13.0,6.0,4.0,9.076727775830522,0.0,0.15181,4.0,6,85.0,1.0,5.459097790047979,1.411,49.27890543397835,93.621775,15.063372513773484,0.3311864137649536,0.20821069168438175,25.043362477630275
1.0,27.32884658064516,23.0,0.0,7.0,80.54573362704875,25.0,0.9233201946083125,0.0,37.915735544210435,35.113717940339185,4.0,6.0,4.0,1.5073941220529905,0.0,0.15181,2.0,6,18.0,1.0,7.845731586832999,1.411,49.545456013818594,93.63591100000002,8.5850261060518,0.1915614753961563,0.23915453253571195,27.20517057489005
1.0,27.32884658064516,3.0,0.0,55.0,51.86850125965199,23.0,2.2298754699315992,0.0,27.710379845800574,33.361728393813884,0.0,6.0,4.0,9.285738575611179,0.0,0.15181,2.0,6,115.0,1.0,6.561963858834284,1.411,47.07339876367139,93.46077,13.002224185056775,0.327747106552124,0.20392980010742467,21.60088033381648
1.0,27.32884658064516,10.0,0.0,79.0,51.9201616977172,27.0,3.328226811917394,0.0,27.965282839648307,9.948183616533012,13.0,11.0,4.0,9.718910028085407,0.0,0.15181,4.0,6,110.0,1.0,7.029386290067541,1.411,14.036887082928079,93.621775,15.45753316557832,0.4468764066696167,0.1785994305841346,27.91783250660298
1.0,27.32884658064516,24.0,0.0,84.0,48.28315399221608,10.0,3.7963456820841257,2.0,17.090656477802316,43.3205475976218,14.0,13.0,4.0,3.9405328700744233,0.0,0.15181,3.0,6,84.0,1.0,8.600694431458331,1.411,61.125292660244355,93.65309500000001,14.257824727605959,0.1662825047969818,0.17437633557010282,27.312242476955806
1.0,27.32884658064516,24.0,0.0,3.0,55.09117534471298,22.0,3.4449163039581654,1.0,5.9425363955715635,14.080069002328027,6.0,10.0,4.0,0.002549356472941744,0.0,0.15181,3.0,6,90.0,1.0,5.8810838934797784,1.411,19.866977362284846,93.65309500000001,14.257824727605959,0.1662825047969818,0.19487226613596692,23.72157164062337
0.0,27.32884658064516,7.0,0.0,65.0,76.6390580082637,23.0,5.4310515337246486,2.0,49.39930827289978,12.3649539299558,12.0,7.0,4.0,0.4138350929512846,0.0,0.15181,4.0,6,119.0,1.0,11.691511563897684,1.411,17.446949995167632,93.621775,15.972768776229856,0.4417555332183838,0.1732684359417428,26.074386242701525
0.0,27.32884658064516,21.0,0.0,42.0,52.758806201863834,8.0,2.74930464255967,2.0,39.847321199670844,19.97532089597248,12.0,10.0,4.0,0.4453098294096802,0.0,0.15181,3.0,6,90.0,1.0,5.863415106216934,1.411,28.18517778421717,93.65309500000001,14.257824727605959,0.16413913667201996,0.20681370764522172,26.768333180063642
0.0,27.32884658064516,27.0,0.0,69.0,74.29678743345748,10.0,1.8694669129052988,1.0,33.128592369377024,28.757367839615526,13.0,13.0,4.0,5.072945896518343,0.0,0.15181,4.0,6,89.0,1.0,11.562447845643753,1.411,40.576646021697506,93.667775,14.257824727605959,0.16413913667201996,0.17051691537571567,26.181256845881435
0.0,27.32884658064516,22.0,0.0,34.0,55.74419779895435,10.0,4.878690749295547,2.0,17.512336425305115,36.25540913021133,3.0,5.0,4.0,2.6342831142836776,0.0,0.15181,3.0,6,51.0,1.0,6.786114526427036,1.411,51.125034395542045,93.65309500000001,8.5850261060518,0.16180865466594696,0.19917250177518647,1000000.0
0.0,27.32884658064516,22.0,0.0,64.0,50.51046393993303,28.0,4.523036494596557,1.0,56.62609763398194,23.95896809779447,0.0,11.0,4.0,0.21176504630113224,0.0,0.15181,4.0,6,83.0,1.0,7.044292493071897,1.411,33.806103985988,93.667775,14.257824727605959,0.13030017912387848,0.19846685409753065,27.792931557868478
1.0,27.32884658064516,11.0,0.0,9.0,81.91354862218138,33.0,2.2819339397967555,0.0,42.19645124649342,44.64349925706141,8.0,7.0,4.0,9.0112835341151,0.0,0.15181,4.0,6,34.0,1.0,11.624296585804938,1.411,62.991977451713645,93.621775,9.390573892219319,0.3311864137649536,0.21464381500195887,26.43769028311559
1.0,27.32884658064516,4.0,0.0,29.0,52.49564491795613,18.0,3.3116695378275463,1.0,38.37614346808492,35.4616402828802,5.0,7.0,4.0,2.341604031720378,0.0,0.15181,4.0,6,115.0,1.0,7.647838397050028,1.411,50.036374439143955,93.621775,12.884105525757134,0.33018258213996887,0.26433314085983467,17.081770922239325
1.0,27.32884658064516,17.0,0.0,3.0,83.16153073535938,28.0,1.7943136949662222,0.0,18.069228745818755,15.522178852717985,12.0,6.0,4.0,0.46921700807928235,0.0,0.15181,3.0,6,29.0,1.0,11.393544427939588,1.411,21.90179436118508,93.60709500000002,8.5850261060518,0.5369740128517151,0.22173733151297065,30.176077727058747
0.0,27.32884658064516,21.0,0.0,24.0,71.3160604879414,11.0,3.18394322144529,2.0,57.78269993345542,45.34550835458969,2.0,13.0,4.0,7.614696978928823,0.0,0.15181,3.0,6,82.0,1.0,6.5399531512364835,1.411,63.982512288326056,93.65309500000001,14.257824727605959,0.1318701058626175,0.18547441854550512,21.727170986709258
0.0,27.648506412695532,6.0,0.0,10.0,67.3001625372805,28.0,3.0582566967392912,1.0,19.842961651378968,38.69047885293914,13.0,6.0,4.0,2.763061061846158,0.0,0.15181,4.0,6,47.0,1.0,8.272690959245061,1.411,54.59226566149712,93.621775,9.063866741752705,0.32868868112564087,0.20376339181073028,25.473945595998675
0.0,27.32884658064516,21.0,0.0,80.0,70.61594498274904,22.0,4.941155797468911,2.0,11.966072423476923,42.9563200840458,5.0,9.0,4.0,0.4925044329963191,0.0,0.15181,2.0,6,102.0,1.0,12.011851658627982,1.411,60.611367638588625,93.63591100000002,14.257824727605959,0.18928180634975433,0.16983374603597257,25.435347659774404
0.0,27.32884658064516,24.0,0.0,72.0,66.98561159428189,16.0,0.056050399084306646,2.0,56.388347346443254,39.95308500865856,3.0,8.0,4.0,9.029621114487188,0.0,0.15181,4.0,6,101.0,1.0,5.040719271044362,1.411,56.37380294721723,93.667775,14.257824727605959,0.1633785516023636,0.16586329008227,25.78754207454126
0.0,27.32884658064516,22.0,0.0,35.0,71.25527246502713,22.0,2.153231805034992,1.0,30.610188528575225,38.06496424630676,2.0,11.0,4.0,1.2146364372233631,0.0,0.15181,4.0,6,68.0,1.0,4.96817292700173,1.411,53.709664551538836,93.667775,13.250537098783981,0.1318701058626175,0.19976478757170052,25.31251676773866
0.0,27.32884658064516,8.0,0.0,4.0,81.60461528080357,31.0,1.8628711775783868,2.0,46.518260979724374,28.871219683187977,3.0,10.0,4.0,8.968917105454878,0.0,0.15181,3.0,6,81.0,1.0,10.985442279302866,1.411,40.737290972978236,93.60709500000002,15.234896748140525,0.332736998796463,0.16496351677419088,21.697511284687497
0.0,27.32884658064516,23.0,0.0,38.0,48.50413922428317,6.0,3.3812952937297815,2.0,10.3445393002471,42.92738452449147,8.0,10.0,4.0,7.8308611918977675,0.0,0.15181,4.0,6,44.0,1.0,6.0727184054139505,1.411,60.57053956405747,93.667775,8.5850261060518,0.16413913667201996,0.1726820394352838,24.904195474953156
1.0,27.32884658064516,1.0,0.0,2.0,54.20325324890319,21.0,4.073654138330087,0.0,23.60316560524808,13.849914478129769,3.0,15.0,4.0,6.510956924177621,0.0,0.15181,4.0,6,34.0,1.0,8.549168950962985,1.411,19.542229328641103,93.621775,9.323965171588913,0.33351871371269226,0.1744693234147532,23.20901219436615
1.0,27.32884658064516,25.0,0.0,44.0,62.819898060710486,27.0,4.947878489261582,0.0,53.49904712182385,10.524458716062972,3.0,11.0,4.0,2.8230698035659127,0.0,0.15181,4.0,6,67.0,1.0,8.76015121531173,1.411,14.850011248364853,93.667775,13.690949415459988,0.2779158055782318,0.1767642800922662,26.95604519198277
1.0,27.32884658064516,16.0,0.0,29.0,65.53969186042013,28.0,2.494386876940875,0.0,9.888301463830988,42.63429711997024,6.0,5.0,4.0,7.375357990008173,0.0,0.15181,4.0,6,49.0,1.0,7.363667836354221,1.411,60.15699323627801,93.621775,8.5850261060518,0.5369740128517151,0.22898468816915862,23.05074323690206
